Time,3D wind speed (m/s),Wind direction (deg),u (m/s),v (m/s),w (m/s),temp (degC),Drive tracker angle (deg),Drive torque north (kNm),Panel defl mid (mm),Drag force (kN),Lift force (kN),Drag force tracker angle (kN),Lift force tracker angle (kN)
2019-11-15 22:21:38.658022,7.675886,282.10446,-7.5052276,1.6095928,-0.0011223233,13.816507,10.389965,-0.839214,0.2982214,0.17685436,1.0029908,0.18367673,1.0017639
2019-11-15 22:21:38.678023,7.6755223,282.10336,-7.5049024,1.6093732,-0.0011954696,13.816131,10.384998,-0.82771415,0.23121725,0.17443089,0.9892467,0.18107411,0.9880523
2019-11-15 22:21:38.698023,7.67541,282.0946,-7.5050387,1.6082009,-0.00129061,13.816958,10.389302,-0.8279071,0.24836004,0.17447154,0.98947734,0.18119058,0.98826903
2019-11-15 22:21:38.718024,7.6762366,282.0993,-7.5057154,1.6089897,-0.001360295,13.815655,10.388971,-0.846469,0.34017736,0.17838325,1.0116616,0.18524708,1.0104274
2019-11-15 22:21:38.738025,7.675823,282.10052,-7.505276,1.6090641,-0.0013492414,13.815855,10.385329,-0.8767622,0.32334012,0.18476719,1.0478667,0.19181013,1.0466005
2019-11-15 22:21:38.758025,7.675573,282.10214,-7.5049863,1.6092228,-0.0012467174,13.815404,10.387592,-0.93866086,0.30175495,0.19781159,1.1218452,0.20539603,1.1204814
2019-11-15 22:21:38.778026,7.676124,282.10715,-7.505385,1.6099933,-0.0012285056,13.81588,10.384005,-0.984969,0.3084538,0.20757048,1.1771907,0.21545546,1.1757731
2019-11-15 22:21:38.798027,7.6757107,282.10095,-7.505155,1.6090944,-0.0010673967,13.817309,10.385937,-1.0378375,0.35800177,0.21871188,1.2403767,0.22706187,1.2388755
2019-11-15 22:21:38.818027,7.6754475,282.09906,-7.5049505,1.6087922,-0.001129579,13.815805,10.3869295,-1.0758102,0.40791014,0.22671416,1.28576,0.2353919,1.2841997
2019-11-15 22:21:38.838028,7.675485,282.09082,-7.505218,1.6077229,-0.0014480008,13.814727,10.385274,-1.1206906,0.33227193,0.23617217,1.339399,0.24517329,1.3377807
2019-11-15 22:21:38.858029,7.676011,282.08972,-7.505764,1.6076864,-0.0018031402,13.816381,10.389247,-1.1340041,0.30992675,0.23897785,1.3553107,0.24817976,1.3536559
2019-11-15 22:21:38.878029,7.1865306,279.466,-7.085188,1.1813339,-0.22535989,13.644504,10.387592,-1.1625608,0.32487577,0.24499583,1.3894404,0.2543894,1.3877512
2019-11-15 22:21:38.898030,7.186919,279.46155,-7.0856647,1.180844,-0.22531727,13.644202,10.383067,-1.1853291,0.3246799,0.24979398,1.416652,0.25925976,1.4149504
2019-11-15 22:21:38.918031,7.1870193,279.46628,-7.0856595,1.1814473,-0.22552592,13.644753,10.386543,-1.1985655,0.34984562,0.25258338,1.4324715,0.26224166,1.430735
2019-11-15 22:21:38.938031,7.1872697,279.46518,-7.085924,1.181349,-0.22571534,13.643851,10.383509,-1.2025789,0.29417858,0.25342917,1.4372683,0.26304376,1.4355397
2019-11-15 22:21:38.958032,7.187345,279.45358,-7.086244,1.17993,-0.22546077,13.64691,10.385495,-1.2124965,0.3433113,0.25551918,1.4491212,0.26526323,1.4473693
2019-11-15 22:21:38.978033,7.1868186,279.46774,-7.0854354,1.181594,-0.2253963,13.64513,10.386433,-1.2202917,0.32266632,0.25716195,1.4584378,0.26699248,1.4566703
2019-11-15 22:21:38.998033,7.1871195,279.45737,-7.085948,1.1803598,-0.22533725,13.645406,10.385329,-1.2276624,0.3541235,0.2587152,1.4672469,0.26857692,1.4654738
2019-11-15 22:21:39.018034,7.187395,279.4621,-7.086118,1.1809925,-0.22546919,13.645004,10.3883095,-1.2026947,0.35535356,0.25345355,1.4374065,0.26318938,1.4356558
2019-11-15 22:21:39.038035,7.1867685,279.45816,-7.08558,1.1803993,-0.22551462,13.64523,10.38726,-1.1745625,0.27543747,0.24752504,1.4037842,0.25700742,1.4020792
2019-11-15 22:21:39.058035,7.187596,279.46912,-7.086168,1.1818898,-0.22560568,13.644829,10.386874,-1.136088,0.34287256,0.23941702,1.3578013,0.24857965,1.3561538
2019-11-15 22:21:39.078036,7.1867437,279.46817,-7.0853515,1.1816356,-0.22541794,13.64533,10.384832,-1.0873487,0.32449186,0.22914577,1.2995502,0.2378691,1.2979819
2019-11-15 22:21:39.098037,7.186781,279.46344,-7.085478,1.1810558,-0.22567943,13.644453,10.385329,-1.0452468,0.2946252,0.2202733,1.249232,0.22866967,1.2477224
2019-11-15 22:21:39.118037,7.286835,279.48032,-7.1808662,1.1991273,-0.30859286,13.6522,10.387813,-1.011905,0.26106825,0.2132469,1.2093832,0.2214278,1.2079122
2019-11-15 22:21:39.138038,7.7849755,279.58868,-7.623479,1.2878664,-0.9109438,13.743177,10.386102,-0.98952264,0.18535168,0.2085301,1.1826329,0.21649475,1.1812009
2019-11-15 22:21:39.158039,7.785702,279.5903,-7.6241317,1.2881973,-0.91122055,13.741423,10.388088,-0.977907,0.15293866,0.20608224,1.1687504,0.21399389,1.1673278
2019-11-15 22:21:39.178039,7.785502,279.59598,-7.6237955,1.2889181,-0.911304,13.742651,10.384723,-0.9914136,0.18415295,0.2089286,1.184893,0.21688002,1.1834633
2019-11-15 22:21:39.198040,7.7851887,279.59814,-7.62345,1.2891552,-0.9111825,13.743428,10.38544,-1.0068496,0.19835763,0.21218155,1.2033414,0.22027183,1.2018868
2019-11-15 22:21:39.218041,7.785051,279.5903,-7.623456,1.2880832,-0.91146874,13.742175,10.386874,-1.0396513,0.23169518,0.21909411,1.2425444,0.227479,1.2410367
2019-11-15 22:21:39.238041,7.7855144,279.5996,-7.623725,1.2894036,-0.9113092,13.7430525,10.384832,-1.0564766,0.16909425,0.22263984,1.2626534,0.23111549,1.2611294
2019-11-15 22:21:39.258042,7.7852135,279.59827,-7.6234536,1.2891744,-0.9113366,13.741222,10.387923,-1.0732633,0.18197483,0.22617744,1.2827159,0.23485686,1.2811552
2019-11-15 22:21:39.278043,7.78485,279.59354,-7.623205,1.2884858,-0.9112831,13.741423,10.385881,-1.0853419,0.20211056,0.22872289,1.2971519,0.2374538,1.295582
2019-11-15 22:21:39.298043,7.7849,279.58652,-7.623422,1.2875614,-0.9112078,13.743479,10.3829565,-1.1141303,0.18474056,0.23478967,1.3315583,0.2436843,1.3299593
2019-11-15 22:21:39.318044,7.7848125,279.58975,-7.6232634,1.2879758,-0.91119385,13.7424755,10.386378,-1.1224657,0.23511119,0.23654628,1.3415205,0.24558747,1.3398949
2019-11-15 22:21:39.338045,7.7855644,279.5965,-7.623853,1.2889991,-0.9112376,13.741147,10.385274,-1.1468933,0.22776206,0.2416941,1.3707153,0.25090563,1.3690591
2019-11-15 22:21:39.358045,7.78465,279.58652,-7.6231737,1.2875195,-0.9112043,13.742802,10.3869295,-1.1740221,0.23312896,0.24741116,1.4031383,0.2568811,1.4014357
2019-11-15 22:21:39.378046,5.6229844,283.29175,-5.350655,1.2640269,1.1792682,13.570598,10.385937,-1.1960186,0.24691841,0.25204667,1.4294276,0.26166928,1.4276974
2019-11-15 22:21:39.398046,5.6234226,283.29013,-5.351158,1.2639867,1.1791204,13.570798,10.388365,-1.2208706,0.233317,0.25728393,1.4591297,0.26716828,1.4573523
2019-11-15 22:21:39.418047,5.623548,283.29147,-5.35127,1.2641453,1.17904,13.570622,10.388861,-1.2366925,0.27896318,0.2606182,1.4780393,0.2706434,1.4762366
2019-11-15 22:21:39.438048,5.623147,283.28568,-5.351028,1.2635168,1.178901,13.569845,10.382901,-1.2279326,0.29424128,0.25877216,1.4675698,0.2685739,1.4658077
2019-11-15 22:21:39.458049,5.623661,283.29025,-5.35139,1.2640523,1.1791358,13.5696945,10.389193,-1.2263504,0.26073918,0.25843874,1.4656788,0.2683886,1.4638896
2019-11-15 22:21:39.478049,5.6230216,283.29147,-5.3507824,1.26403,1.1788659,13.572979,10.389579,-1.2175518,0.32633308,0.25658455,1.4551632,0.26647282,1.453385
2019-11-15 22:21:39.498050,5.623448,283.285,-5.351266,1.2635057,1.1792673,13.570823,10.385329,-1.1975621,0.29176545,0.25237194,1.4312723,0.26199183,1.4295428
2019-11-15 22:21:39.518051,5.6237736,283.28717,-5.3515787,1.2637951,1.17909,13.572578,10.390738,-1.1737906,0.31744045,0.24736238,1.4028617,0.2569236,1.4011421
2019-11-15 22:21:39.538051,5.623498,283.2831,-5.3513703,1.2633445,1.1792027,13.570673,10.382681,-1.128833,0.23714827,0.2378881,1.3491304,0.24689363,1.3475115
2019-11-15 22:21:39.558052,5.6247387,283.2823,-5.3526144,1.2635573,1.1792492,13.572628,10.389854,-1.1064508,0.229948,0.23317131,1.3223803,0.24216363,1.3207631
2019-11-15 22:21:39.578053,5.6238112,283.28635,-5.351623,1.2637247,1.1791471,13.571775,10.386709,-1.0837598,0.23410049,0.22838947,1.2952609,0.23712635,1.29369
2019-11-15 22:21:39.598053,5.622533,283.2815,-5.3505087,1.2629821,1.1789023,13.571349,10.387757,-1.0629983,0.2939122,0.22401422,1.2704477,0.23260695,1.2689025
2019-11-15 22:21:39.618054,5.612445,283.29163,-5.3394666,1.2613729,1.1826142,13.570924,10.385219,-1.061609,0.30925295,0.22372144,1.2687873,0.2322468,1.2672546
2019-11-15 22:21:39.638055,4.7690153,283.94565,-4.421299,1.0978988,1.4107593,13.4724245,10.38406,-1.038918,0.29340294,0.2189396,1.241668,0.22725762,1.2401726
2019-11-15 22:21:39.658055,4.7698674,283.94025,-4.422246,1.097693,1.4108319,13.472675,10.388861,-1.038455,0.29026112,0.21884201,1.2411147,0.22726022,1.239601
2019-11-15 22:21:39.678056,4.769491,283.932,-4.4220715,1.0969737,1.4106655,13.47458,10.389744,-1.0193143,0.26279193,0.21480834,1.2182386,0.22309013,1.2167493
2019-11-15 22:21:39.698057,4.769203,283.94254,-4.421538,1.0977029,1.4107982,13.474129,10.38395,-0.99137497,0.28078088,0.20892046,1.1848468,0.2168556,1.1834202
2019-11-15 22:21:39.718057,4.7692657,283.94174,-4.421637,1.0976627,1.4107282,13.475006,10.388696,-0.9728517,0.32764933,0.2050169,1.1627086,0.21289994,1.161291
2019-11-15 22:21:39.738058,4.7696166,283.94012,-4.4219747,1.0976144,1.4108942,13.4728,10.383232,-0.9674877,0.29304254,0.2038865,1.1562978,0.21161596,1.1549082
2019-11-15 22:21:39.758059,4.769842,283.94363,-4.422128,1.0979413,1.4109228,13.474279,10.383232,-0.966986,0.2287806,0.20378077,1.1556982,0.21150623,1.1543094
2019-11-15 22:21:39.778059,4.7690153,283.94498,-4.421321,1.0978504,1.4107282,13.473001,10.382681,-0.9794892,0.3179654,0.20641568,1.1706414,0.21422978,1.1692368
2019-11-15 22:21:39.798060,4.768752,283.94324,-4.4211397,1.0976622,1.4105523,13.473602,10.388144,-1.0036852,0.30858698,0.2115147,1.1995595,0.21963604,1.198099
2019-11-15 22:21:39.818061,4.769203,283.93863,-4.4216638,1.0974141,1.4106259,13.4725,10.389137,-1.0178093,0.3079367,0.21449116,1.2164398,0.22274788,1.2149551
2019-11-15 22:21:39.838061,4.768288,283.93875,-4.4208097,1.0972133,1.4103673,13.473076,10.387537,-1.0228646,0.30304772,0.21555653,1.2224817,0.22382015,1.2209958
2019-11-15 22:21:39.858062,4.7686644,283.93945,-4.4211392,1.0973533,1.4104978,13.473251,10.385771,-1.0352906,0.25343704,0.21817516,1.2373327,0.22650106,1.2358358
2019-11-15 22:21:39.878062,6.527757,273.2581,-6.438497,0.36651558,1.0114509,13.256072,10.386268,-1.0393039,0.2461976,0.2190209,1.2421292,0.22738986,1.2406245
2019-11-15 22:21:39.898063,6.5282083,273.26392,-6.439003,0.3672005,1.010894,13.254191,10.387813,-1.0499548,0.30929214,0.22126547,1.2548587,0.22975396,1.2533324
2019-11-15 22:21:39.918064,6.5284467,273.26526,-6.439206,0.3673661,1.0110799,13.254568,10.387868,-1.0563993,0.29489157,0.22262357,1.262561,0.23116541,1.2610251
2019-11-15 22:21:39.938065,6.529048,273.27078,-6.439776,0.3680209,1.011095,13.25532,10.3857155,-1.0536594,0.34107837,0.22204617,1.2592864,0.2305186,1.257763
2019-11-15 22:21:39.958065,6.527757,273.26715,-6.4385114,0.367539,1.0109899,13.253891,10.384667,-1.0580974,0.27811703,0.22298141,1.2645904,0.23146641,1.2630649
2019-11-15 22:21:39.978066,6.527795,273.27228,-6.438533,0.3681162,1.0108874,13.255646,10.390296,-1.0517299,0.2321261,0.22163954,1.2569802,0.2301968,1.2554413
2019-11-15 22:21:39.998067,6.5287347,273.267,-6.43949,0.36757636,1.0110567,13.254091,10.385329,-1.052849,0.29277614,0.2218754,1.2583178,0.23033282,1.2567972
2019-11-15 22:21:40.018067,6.5286093,273.26944,-6.4393463,0.36784545,1.0110611,13.254593,10.386433,-1.045517,0.24286775,0.22033024,1.2495548,0.2287528,1.2480406
2019-11-15 22:21:40.038068,6.5281205,273.2743,-6.4388185,0.3683605,1.0110801,13.255044,10.385991,-1.0306212,0.19216022,0.21719113,1.2317522,0.2254842,1.230261
2019-11-15 22:21:40.058069,6.528697,273.2731,-6.4394355,0.3682633,1.0109086,13.255044,10.386212,-1.0021416,0.23023789,0.2111894,1.1977146,0.21925792,1.1962638
2019-11-15 22:21:40.078069,6.5282836,273.26416,-6.4390755,0.36723238,1.0109056,13.253816,10.388751,-0.9814187,0.18568859,0.20682229,1.1729475,0.21477589,1.1715173
2019-11-15 22:21:40.098070,6.5280204,273.26672,-6.4388404,0.3675085,1.010604,13.253389,10.385385,-0.9504308,0.2312956,0.20029196,1.1359121,0.20792778,1.1345392
2019-11-15 22:21:40.118071,6.5293736,273.2535,-6.440458,0.36611268,1.0095464,13.25537,10.384723,-0.9097954,0.19371153,0.19172853,1.0873466,0.19902535,1.0860347
2019-11-15 22:21:40.138071,6.6376615,270.7696,-6.6086516,0.088773,0.61350864,13.302752,10.384777,-0.8714754,0.15488955,0.18365306,1.0415483,0.1906435,1.0402913
2019-11-15 22:21:40.158072,6.638075,270.7619,-6.609073,0.08788979,0.61357117,13.302526,10.386102,-0.85762155,0.1688592,0.18073353,1.0249907,0.18763651,1.0237496
2019-11-15 22:21:40.178073,6.6380124,270.75827,-6.6090245,0.087469935,0.61347514,13.302877,10.386543,-0.8451955,0.169533,0.17811486,1.0101396,0.18492563,1.0089151
2019-11-15 22:21:40.198073,6.638175,270.76514,-6.6091886,0.088266425,0.6133548,13.301749,10.383287,-0.84006304,0.15414523,0.17703326,1.0040056,0.18374568,1.0027988
2019-11-15 22:21:40.218074,6.6374106,270.7596,-6.608392,0.08761599,0.61375964,13.303955,10.3869295,-0.8361268,0.16331992,0.17620376,0.99930114,0.18294816,0.9980885
2019-11-15 22:21:40.238075,6.6375484,270.7588,-6.6085453,0.08752347,0.6136162,13.30388,10.387151,-0.8487458,0.1824136,0.17886306,1.0143828,0.18571317,1.0131512
2019-11-15 22:21:40.258075,6.6375613,270.7561,-6.6085587,0.08721478,0.61364865,13.3031025,10.386212,-0.8584705,0.19863969,0.18091244,1.0260054,0.18782422,1.0247625
2019-11-15 22:21:40.278076,6.6370225,270.7588,-6.6080337,0.087516695,0.61343575,13.303579,10.385495,-0.8820877,0.23242383,0.18588947,1.0542315,0.19297825,1.0529569
2019-11-15 22:21:40.298077,6.6380873,270.76016,-6.6090984,0.08769155,0.61346126,13.301298,10.385219,-0.9127669,0.2108935,0.19235474,1.0908979,0.1996848,1.08958
2019-11-15 22:21:40.318077,6.6387644,270.75974,-6.6097436,0.08764968,0.61383975,13.303504,10.385605,-0.93260217,0.20135057,0.1965348,1.1146042,0.20403166,1.1132562
2019-11-15 22:21:40.338078,6.637887,270.76028,-6.608906,0.087701604,0.6133663,13.301799,10.387371,-0.95807165,0.16947033,0.20190218,1.1450441,0.20963904,1.143653
2019-11-15 22:21:40.358079,6.6375237,270.7561,-6.608545,0.0872146,0.61339176,13.301699,10.390461,-0.9892525,0.1696897,0.20847318,1.1823101,0.21652552,1.180862
2019-11-15 22:21:40.378079,6.894489,266.7651,-6.878328,-0.38875952,-0.2673048,13.474404,10.385771,-1.018581,0.1999011,0.21465382,1.2173623,0.22284535,1.2158895
2019-11-15 22:21:40.398080,6.8949776,266.76672,-6.878891,-0.3885972,-0.2656548,13.472098,10.386268,-1.0349047,0.1727218,0.21809383,1.2368716,0.22642736,1.2353731
2019-11-15 22:21:40.418081,6.89499,266.7701,-6.8789234,-0.388191,-0.26573086,13.473728,10.385881,-1.0509195,0.16972104,0.22146876,1.2560118,0.22992279,1.2544917
2019-11-15 22:21:40.438081,6.8947144,266.762,-6.878595,-0.38914973,-0.2656841,13.472675,10.387482,-1.0535437,0.13863994,0.22202177,1.259148,0.23053204,1.2576178
2019-11-15 22:21:40.458082,6.8950276,266.75848,-6.878888,-0.38959083,-0.26556146,13.473853,10.385771,-1.0424297,0.15937112,0.21967962,1.2458651,0.22806296,1.2443578
2019-11-15 22:21:40.478083,6.895178,266.75647,-6.879029,-0.38983902,-0.26545554,13.475834,10.389082,-1.0095123,0.21335365,0.21274269,1.2065237,0.22093095,1.2050513
2019-11-15 22:21:40.498083,6.8950276,266.7608,-6.8789,-0.3893118,-0.2656666,13.473928,10.385991,-0.9860881,0.13820903,0.20780632,1.1785282,0.21574105,1.1771015
2019-11-15 22:21:40.518084,6.8947144,266.76483,-6.8786197,-0.3888089,-0.26553628,13.475457,10.385164,-0.94255847,0.1046521,0.19863297,1.1265035,0.2062012,1.1251428
2019-11-15 22:21:40.538085,6.895241,266.77,-6.8791814,-0.38822204,-0.26550725,13.473953,10.386323,-0.90215456,0.13714348,0.19011833,1.0782145,0.19738393,1.0769081
2019-11-15 22:21:40.558085,6.89509,266.77267,-6.87905,-0.38788885,-0.26548502,13.47275,10.388585,-0.8593581,0.12293878,0.18109947,1.0270661,0.18806092,1.0258143
2019-11-15 22:21:40.578086,6.8945513,266.7704,-6.878502,-0.38813433,-0.2653263,13.473753,10.386046,-0.8220028,0.1680522,0.1732273,0.9824208,0.17984264,0.98123133
2019-11-15 22:21:40.598087,6.8946266,266.76132,-6.878501,-0.38922668,-0.26571026,13.473202,10.387371,-0.8064124,0.15065086,0.1699418,0.9637878,0.17645395,0.9626168
2019-11-15 22:21:40.618087,6.8950152,266.75864,-6.878851,-0.38956898,-0.2662312,13.473928,10.384446,-0.7810973,0.17066123,0.16460694,0.93353236,0.17086706,0.9324069
2019-11-15 22:21:40.638088,6.4665895,265.7059,-6.435686,-0.48323655,0.40644976,13.426346,10.388088,-0.77658224,0.18325193,0.16365546,0.92813617,0.1699383,0.92700636
2019-11-15 22:21:40.658089,6.467116,265.71075,-6.4362526,-0.48272973,0.40646592,13.424716,10.385164,-0.7723759,0.15394153,0.16276902,0.92310894,0.16897078,0.92199385
2019-11-15 22:21:40.678089,6.4669275,265.70792,-6.436029,-0.4830339,0.40664393,13.4253435,10.384391,-0.77658224,0.17014413,0.16365546,0.92813617,0.16987848,0.9270173
2019-11-15 22:21:40.698090,6.4671535,265.7167,-6.4363313,-0.48206282,0.40660727,13.423889,10.387205,-0.80413556,0.16927445,0.169462,0.96106666,0.17595294,0.95989954
2019-11-15 22:21:40.718091,6.466965,265.71426,-6.436127,-0.4823253,0.40653783,13.42617,10.386709,-0.8357409,0.182014,0.17612243,0.99884,0.18285988,0.99762857
2019-11-15 22:21:40.738091,6.4670906,265.709,-6.4362206,-0.48292485,0.4063355,13.422936,10.384501,-0.889497,0.19824012,0.18745089,1.0630867,0.1945808,1.061805
2019-11-15 22:21:40.758092,6.466677,265.7113,-6.435824,-0.48263583,0.40638077,13.425218,10.387757,-0.95070094,0.18303254,0.2003489,1.136235,0.20803386,1.1348531
2019-11-15 22:21:40.778093,6.467467,265.71237,-6.436611,-0.48257452,0.40654904,13.424867,10.387482,-0.9838885,0.19888256,0.20734277,1.1758993,0.21529038,1.1744702
2019-11-15 22:21:40.798093,6.4669905,265.71103,-6.436121,-0.48268893,0.40660384,13.426472,10.38566,-1.0202018,0.20135057,0.21499537,1.2192992,0.22319761,1.2178246
2019-11-15 22:21:40.818094,6.4668903,265.71426,-6.436049,-0.48231944,0.4065874,13.424867,10.384723,-1.0482183,0.23200858,0.22089949,1.2527833,0.2293065,1.2512717
2019-11-15 22:21:40.838095,6.4667525,265.7032,-6.4358406,-0.48355368,0.40622276,13.425193,10.386046,-1.0822934,0.18438016,0.22808042,1.2935083,0.23679055,1.2919422
2019-11-15 22:21:40.858095,6.467467,265.7098,-6.4366007,-0.48286384,0.40637952,13.4239645,10.386268,-1.0994273,0.18598631,0.23169121,1.3139862,0.24054429,1.3123943
2019-11-15 22:21:40.878096,6.393729,261.24948,-6.3007584,-0.9698369,0.4895252,13.474505,10.384832,-1.114053,0.23031624,0.2347734,1.3314661,0.24371095,1.3298591
2019-11-15 22:21:40.898097,6.394669,261.22665,-6.3012524,-0.9724844,0.49018654,13.47448,10.385109,-1.1052545,0.23262753,0.23291922,1.3209505,0.24179253,1.3193551
2019-11-15 22:21:40.918097,6.394005,261.22543,-6.3005624,-0.9725164,0.4903332,13.476561,10.38395,-1.0963788,0.26229835,0.23104876,1.3103426,0.23982438,1.3087649
2019-11-15 22:21:40.938098,6.3937793,261.22934,-6.300421,-0.97205466,0.49012506,13.473001,10.387537,-1.0611459,0.26199278,0.22362384,1.2682338,0.23219675,1.2666923
2019-11-15 22:21:40.958099,6.39393,261.22855,-6.300543,-0.9721627,0.49030063,13.474681,10.385991,-1.0323963,0.29318357,0.21756522,1.2338736,0.22587258,1.23238
2019-11-15 22:21:40.978099,6.392977,261.2295,-6.2996354,-0.971915,0.49003342,13.473276,10.386599,-0.9998648,0.29276046,0.2107096,1.1949934,0.21876785,1.1935445
2019-11-15 22:21:40.998100,6.393341,261.2299,-6.300002,-0.97192866,0.49003783,13.473653,10.386543,-0.9748198,0.26200062,0.20543166,1.1650608,0.21328694,1.1636484
2019-11-15 22:21:41.018101,6.394118,261.21826,-6.300579,-0.9733249,0.4899835,13.472876,10.384888,-0.93947124,0.2461741,0.19798236,1.1228138,0.2055204,1.1214585
2019-11-15 22:21:41.038101,6.3941054,261.2246,-6.3006525,-0.9726225,0.49028066,13.4729,10.383287,-0.9080588,0.246558,0.19136257,1.085271,0.19861831,1.0839666
2019-11-15 22:21:41.058102,6.393842,261.22394,-6.3003964,-0.97265685,0.49005958,13.473251,10.386543,-0.89169663,0.27814052,0.18791443,1.0657157,0.1950999,1.0644237
2019-11-15 22:21:41.078103,6.3938546,261.22192,-6.30038,-0.972882,0.48998684,13.474229,10.3829565,-0.87475556,0.2951031,0.1843443,1.0454684,0.19132791,1.044213
2019-11-15 22:21:41.098103,6.3942432,261.22177,-6.3007474,-0.9729571,0.49019074,13.472851,10.387371,-0.8618664,0.23146012,0.18162806,1.030064,0.18858802,1.0288125
2019-11-15 22:21:41.118104,6.3934035,261.2184,-6.300151,-0.97324336,0.48631275,13.473327,10.385219,-0.87135965,0.22952491,0.18362865,1.0414099,0.1906262,1.0401517
2019-11-15 22:21:41.138105,6.5157895,262.1486,-6.333832,-0.8734176,1.2550845,13.350711,10.3857155,-0.9075572,0.26564384,0.19125685,1.0846715,0.19855449,1.0833595
2019-11-15 22:21:41.158105,6.516065,262.1556,-6.334163,-0.8726724,1.2553593,13.352515,10.383784,-0.9446423,0.26786897,0.1990721,1.128994,0.20662993,1.1276352
2019-11-15 22:21:41.178106,6.516842,262.15115,-6.3348637,-0.87327063,1.2554384,13.351312,10.384226,-0.96729475,0.235832,0.20384584,1.1560671,0.21159379,1.1546742
2019-11-15 22:21:41.198107,6.5160527,262.1378,-6.3338857,-0.87464076,1.2553233,13.350034,10.3869295,-1.0021802,0.23338751,0.21119754,1.1977607,0.21928135,1.1963073
2019-11-15 22:21:41.218107,6.515163,262.15656,-6.3333387,-0.87245107,1.2549907,13.351864,10.383453,-1.0317017,0.24593121,0.21741883,1.2330434,0.22566608,1.2315607
2019-11-15 22:21:41.238108,6.515476,262.15143,-6.3335543,-0.87305933,1.2551049,13.351136,10.388585,-1.0317403,0.29223552,0.21742697,1.2330896,0.22578485,1.2315866
2019-11-15 22:21:41.258109,6.5160775,262.14792,-6.3340907,-0.8735303,1.2551904,13.35249,10.386654,-1.0407704,0.23118591,0.21932995,1.243882,0.22771911,1.2423736
2019-11-15 22:21:41.278109,6.5162153,262.14185,-6.334156,-0.87422264,1.2550961,13.351212,10.382846,-1.0420053,0.1697132,0.2195902,1.2453579,0.2279066,1.2438629
2019-11-15 22:21:41.298110,6.51599,262.1513,-6.3340693,-0.8731457,1.255113,13.351764,10.387537,-1.0397284,0.2006846,0.21911037,1.2426366,0.22751024,1.2411263
2019-11-15 22:21:41.318111,6.5162907,262.1463,-6.334272,-0.87373686,1.2552415,13.351838,10.388971,-1.0443207,0.18312657,0.22007814,1.2481252,0.2285463,1.2466023
2019-11-15 22:21:41.338111,6.516203,262.14807,-6.334217,-0.8735292,1.2552043,13.351262,10.387537,-1.0342486,0.18288368,0.21795556,1.2360873,0.22631116,1.2345849
2019-11-15 22:21:41.358112,6.515664,262.14334,-6.3336277,-0.87398046,1.2550672,13.3509865,10.387923,-1.001833,0.18286018,0.21112436,1.1973457,0.21922612,1.1958889
2019-11-15 22:21:41.378113,6.913988,275.9918,-6.8647804,0.7205239,0.3985871,13.422561,10.386212,-0.963127,0.13860077,0.20296754,1.1510861,0.21072195,1.1496918
2019-11-15 22:21:41.398113,6.9306808,276.55746,-6.875973,0.7904059,0.36135986,13.426371,10.387592,-0.9313673,0.10377459,0.19627455,1.1131282,0.20380005,1.111775
2019-11-15 22:21:41.418114,6.931132,276.5641,-6.8763285,0.7912507,0.36140886,13.425519,10.388199,-0.91678023,0.14347409,0.1932005,1.0956944,0.20061973,1.0943604
2019-11-15 22:21:41.438115,6.931395,276.56396,-6.8766036,0.7912658,0.36118987,13.424291,10.38544,-0.901267,0.15383184,0.18993127,1.0771537,0.19717316,1.0758517
2019-11-15 22:21:41.458115,6.931884,276.56235,-6.877107,0.7911277,0.36128077,13.424089,10.386765,-0.87780416,0.18409026,0.18498676,1.0491121,0.19206434,1.0478394
2019-11-15 22:21:41.478116,6.9316454,276.56464,-6.8768487,0.79137707,0.36108658,13.425418,10.388199,-0.8636416,0.15898721,0.18200219,1.0321857,0.18899135,1.0309289
2019-11-15 22:21:41.498116,6.930856,276.56342,-6.876065,0.79113734,0.36139083,13.425719,10.386819,-0.83840364,0.1526331,0.17668357,1.0020223,0.1834444,1.0008067
2019-11-15 22:21:41.518117,6.9317584,276.56058,-6.877,0.7909027,0.3614197,13.424165,10.384723,-0.82242733,0.098587885,0.17331676,0.9829281,0.17991287,0.98174226
2019-11-15 22:21:41.538118,6.9307933,276.56125,-6.8760457,0.7908727,0.3611258,13.425093,10.381632,-0.80224466,0.10260719,0.1690635,0.95880675,0.17544605,0.95765936
2019-11-15 22:21:41.558119,6.9309816,276.56693,-6.8761554,0.7915763,0.36111742,13.425444,10.387205,-0.8066825,0.13556083,0.16999872,0.9641107,0.17651026,0.9629398
2019-11-15 22:21:41.578119,6.9308434,276.56152,-6.876089,0.79091096,0.3611684,13.425844,10.383895,-0.8194173,0.14032444,0.17268243,0.9793307,0.17924024,0.97815174
2019-11-15 22:21:41.598120,6.93048,276.55923,-6.8757606,0.79059404,0.3611604,13.421257,10.384391,-0.8404875,0.11237732,0.17712273,1.0045128,0.18385783,1.0033019
2019-11-15 22:21:41.618121,6.931094,276.56503,-6.876284,0.7913619,0.3612869,13.425268,10.386046,-0.84866863,0.107801735,0.17884679,1.0142906,0.18567675,1.0130625
2019-11-15 22:21:41.638121,6.504072,269.7959,-6.504024,-0.023170283,0.009855601,13.425744,10.386212,-0.87004757,0.15185744,0.18335216,1.0398418,0.19035716,1.0385822
